Q,A,label
꿩불고기의 칼로리는 얼마야?,꿩불고기의 영양성분은 500g당 | 에너지(㎉) : 368 | 수분(g) : 412 | 단백질(g) : 33 | 지방(g) : 8 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 4 | 나트륨(㎎) : 1243,1
어니언링 핫도그의 칼로리는 얼마야?,어니언링 핫도그의 영양성분은 199g당 | 에너지(㎉) : 515 | 수분(g) : 0 | 단백질(g) : 16 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
스파이스치킨 핫도그의 칼로리는 얼마야?,스파이스치킨 핫도그의 영양성분은 194g당 | 에너지(㎉) : 363 | 수분(g) : 0 | 단백질(g) : 20 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈불고기 핫도그의 칼로리는 얼마야?,치즈불고기 핫도그의 영양성분은 186g당 | 에너지(㎉) : 421 | 수분(g) : 0 | 단백질(g) : 24 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
고르곤졸라 핫도그의 칼로리는 얼마야?,고르곤졸라 핫도그의 영양성분은 152g당 | 에너지(㎉) : 373 | 수분(g) : 0 | 단백질(g) : 20 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치킨텐더 핫도그의 칼로리는 얼마야?,치킨텐더 핫도그의 영양성분은 174g당 | 에너지(㎉) : 330 | 수분(g) : 0 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
아메리카노 ICE의 칼로리는 얼마야?,아메리카노 ICE의 영양성분은 390mL당 | 에너지(㎉) : 34 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
카라멜모카 HOT의 칼로리는 얼마야?,카라멜모카 HOT의 영양성분은 279mL당 | 에너지(㎉) : 270 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
카라멜모카 ICE의 칼로리는 얼마야?,카라멜모카 ICE의 영양성분은 390mL당 | 에너지(㎉) : 238 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
카라멜라떼 HOT의 칼로리는 얼마야?,카라멜라떼 HOT의 영양성분은 320mL당 | 에너지(㎉) : 257 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
카라멜라떼 ICE의 칼로리는 얼마야?,카라멜라떼 ICE의 영양성분은 390mL당 | 에너지(㎉) : 213 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
카라멜마끼아또 ICE의 칼로리는 얼마야?,카라멜마끼아또 ICE의 영양성분은 390mL당 | 에너지(㎉) : 211 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초코라떼 HOT의 칼로리는 얼마야?,초코라떼 HOT의 영양성분은 290mL당 | 에너지(㎉) : 277 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초코라떼 ICE의 칼로리는 얼마야?,초코라떼 ICE의 영양성분은 390mL당 | 에너지(㎉) : 245 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
바닐라카페라떼 HOT의 칼로리는 얼마야?,바닐라카페라떼 HOT의 영양성분은 320mL당 | 에너지(㎉) : 260 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
바닐라카페라떼 ICE의 칼로리는 얼마야?,바닐라카페라떼 ICE의 영양성분은 390mL당 | 에너지(㎉) : 216 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
그린티라떼 ICE의 칼로리는 얼마야?,그린티라떼 ICE의 영양성분은 390mL당 | 에너지(㎉) : 237 | 수분(g) : 0 | 단백질(g) : 9 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙빈 라떼 HOT의 칼로리는 얼마야?,블랙빈 라떼 HOT의 영양성분은 280mL당 | 에너지(㎉) : 270 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블랙빈 라떼 ICE의 칼로리는 얼마야?,블랙빈 라떼 ICE의 영양성분은 390mL당 | 에너지(㎉) : 239 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
망고 스무디의 칼로리는 얼마야?,망고 스무디의 영양성분은 390mL당 | 에너지(㎉) : 297 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블루베리 스무디의 칼로리는 얼마야?,블루베리 스무디의 영양성분은 390mL당 | 에너지(㎉) : 315 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
버터갈릭 포테이토 S의 칼로리는 얼마야?,버터갈릭 포테이토 S의 영양성분은 170g당 | 에너지(㎉) : 390 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
버터갈릭 포테이토 L의 칼로리는 얼마야?,버터갈릭 포테이토 L의 영양성분은 240g당 | 에너지(㎉) : 780 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈갈릭 포테이토 S의 칼로리는 얼마야?,치즈갈릭 포테이토 S의 영양성분은 170g당 | 에너지(㎉) : 390 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈갈릭 포테이토 L의 칼로리는 얼마야?,치즈갈릭 포테이토 L의 영양성분은 340g당 | 에너지(㎉) : 780 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
오리지널 포테이토 S의 칼로리는 얼마야?,오리지널 포테이토 S의 영양성분은 150g당 | 에너지(㎉) : 324 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
오리지널 포테이토 L의 칼로리는 얼마야?,오리지널 포테이토 L의 영양성분은 300g당 | 에너지(㎉) : 649 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
고르곤졸라 포테이토 S의 칼로리는 얼마야?,고르곤졸라 포테이토 S의 영양성분은 172g당 | 에너지(㎉) : 408 | 수분(g) : 0 | 단백질(g) : 9 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
고르곤졸라 포테이토 L의 칼로리는 얼마야?,고르곤졸라 포테이토 L의 영양성분은 344g당 | 에너지(㎉) : 815 | 수분(g) : 0 | 단백질(g) : 19 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
칠리치즈 포테이토 S의 칼로리는 얼마야?,칠리치즈 포테이토 S의 영양성분은 181g당 | 에너지(㎉) : 385 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
칠리치즈 포테이토 L의 칼로리는 얼마야?,칠리치즈 포테이토 L의 영양성분은 362g당 | 에너지(㎉) : 769 | 수분(g) : 0 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
사워크림 포테이토 S의 칼로리는 얼마야?,사워크림 포테이토 S의 영양성분은 181g당 | 에너지(㎉) : 471 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
사워크림 포테이토 L의 칼로리는 얼마야?,사워크림 포테이토 L의 영양성분은 362g당 | 에너지(㎉) : 943 | 수분(g) : 0 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
스위트 칠리 포테이토 S의 칼로리는 얼마야?,스위트 칠리 포테이토 S의 영양성분은 171g당 | 에너지(㎉) : 370 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
스위트 칠리 포테이토 L의 칼로리는 얼마야?,스위트 칠리 포테이토 L의 영양성분은 342g당 | 에너지(㎉) : 740 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
할라치뇨치즈 포테이토 S의 칼로리는 얼마야?,할라치뇨치즈 포테이토 S의 영양성분은 183g당 | 에너지(㎉) : 365 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
할라치뇨치즈 포테이토 L의 칼로리는 얼마야?,할라치뇨치즈 포테이토 L의 영양성분은 366g당 | 에너지(㎉) : 729 | 수분(g) : 0 | 단백질(g) : 10 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
어니언 포테이토 S의 칼로리는 얼마야?,어니언 포테이토 S의 영양성분은 176g당 | 에너지(㎉) : 394 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
어니언 포테이토 L의 칼로리는 얼마야?,어니언 포테이토 L의 영양성분은 352g당 | 에너지(㎉) : 788 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈시즈닝 포테이토 S의 칼로리는 얼마야?,치즈시즈닝 포테이토 S의 영양성분은 150g당 | 에너지(㎉) : 313 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈시즈닝 포테이토 L의 칼로리는 얼마야?,치즈시즈닝 포테이토 L의 영양성분은 300g당 | 에너지(㎉) : 625 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니버터 시즈닝 포테이토 S의 칼로리는 얼마야?,허니버터 시즈닝 포테이토 S의 영양성분은 150g당 | 에너지(㎉) : 313 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
허니버터 시즈닝 포테이토 L의 칼로리는 얼마야?,허니버터 시즈닝 포테이토 L의 영양성분은 300g당 | 에너지(㎉) : 625 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
청포도 에이드의 칼로리는 얼마야?,청포도 에이드의 영양성분은 390mL당 | 에너지(㎉) : 183 | 수분(g) : 0 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈스틱 S의 칼로리는 얼마야?,치즈스틱 S의 영양성분은 75g당 | 에너지(㎉) : 184 | 수분(g) : 0 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치즈스틱 L의 칼로리는 얼마야?,치즈스틱 L의 영양성분은 150g당 | 에너지(㎉) : 369 | 수분(g) : 0 | 단백질(g) : 27 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
미니츄러스 S의 칼로리는 얼마야?,미니츄러스 S의 영양성분은 73g당 | 에너지(㎉) : 133 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
미니츄러스 L의 칼로리는 얼마야?,미니츄러스 L의 영양성분은 146g당 | 에너지(㎉) : 266 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
어니언링 S의 칼로리는 얼마야?,어니언링 S의 영양성분은 115g당 | 에너지(㎉) : 365 | 수분(g) : 0 | 단백질(g) : 4 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
어니언링 L의 칼로리는 얼마야?,어니언링 L의 영양성분은 230g당 | 에너지(㎉) : 729 | 수분(g) : 0 | 단백질(g) : 9 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치킨텐더 S의 칼로리는 얼마야?,치킨텐더 S의 영양성분은 113g당 | 에너지(㎉) : 233 | 수분(g) : 0 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
치킨텐더 L의 칼로리는 얼마야?,치킨텐더 L의 영양성분은 226g당 | 에너지(㎉) : 465 | 수분(g) : 0 | 단백질(g) : 26 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
벨지움 와플의 칼로리는 얼마야?,벨지움 와플의 영양성분은 75g당 | 에너지(㎉) : 346 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
콘덕(오리지널/체다치즈)의 칼로리는 얼마야?,콘덕(오리지널/체다치즈)의 영양성분은 143g당 | 에너지(㎉) : 395 | 수분(g) : 0 | 단백질(g) : 12 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
페퍼소시지의 칼로리는 얼마야?,페퍼소시지의 영양성분은 99g당 | 에너지(㎉) : 250 | 수분(g) : 0 | 단백질(g) : 14 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
흑당소보루의 칼로리는 얼마야?,흑당소보루의 영양성분은 85g당 | 에너지(㎉) : 295 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
자꾸 생각나는 갈릭바게뜨의 칼로리는 얼마야?,자꾸 생각나는 갈릭바게뜨의 영양성분은 45g당 | 에너지(㎉) : 200 | 수분(g) : 0 | 단백질(g) : 3 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
쫄깃한 왕꽈배기의 칼로리는 얼마야?,쫄깃한 왕꽈배기의 영양성분은 110g당 | 에너지(㎉) : 410 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
흑당 가득 품은 호떡의 칼로리는 얼마야?,흑당 가득 품은 호떡의 영양성분은 105g당 | 에너지(㎉) : 330 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
베사멜버섯치즈빵의 칼로리는 얼마야?,베사멜버섯치즈빵의 영양성분은 70g당 | 에너지(㎉) : 175 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
새우감자봉의 칼로리는 얼마야?,새우감자봉의 영양성분은 95g당 | 에너지(㎉) : 360 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
썸머 초코바나나번의 칼로리는 얼마야?,썸머 초코바나나번의 영양성분은 80g당 | 에너지(㎉) : 255 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
토종효모 참 고소한 곡물식빵의 칼로리는 얼마야?,토종효모 참 고소한 곡물식빵의 영양성분은 100g당 | 에너지(㎉) : 310 | 수분(g) : 0 | 단백질(g) : 9 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
토종효모 호두브레드의 칼로리는 얼마야?,토종효모 호두브레드의 영양성분은 100g당 | 에너지(㎉) : 315 | 수분(g) : 0 | 단백질(g) : 10 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
강원도 찰옥수수소보루크림빵의 칼로리는 얼마야?,강원도 찰옥수수소보루크림빵의 영양성분은 80g당 | 에너지(㎉) : 315 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
초코 왕소라빵 플러스의 칼로리는 얼마야?,초코 왕소라빵 플러스의 영양성분은 75g당 | 에너지(㎉) : 240 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
미니 통밀후르츠 브레드의 칼로리는 얼마야?,미니 통밀후르츠 브레드의 영양성분은 115g당 | 에너지(㎉) : 320 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
토종효모 참깨브레드의 칼로리는 얼마야?,토종효모 참깨브레드의 영양성분은 100g당 | 에너지(㎉) : 305 | 수분(g) : 0 | 단백질(g) : 10 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
단팔 소보루빵 플러스의 칼로리는 얼마야?,단팔 소보루빵 플러스의 영양성분은 105g당 | 에너지(㎉) : 335 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
달콤한 꿀도넛의 칼로리는 얼마야?,달콤한 꿀도넛의 영양성분은 35g당 | 에너지(㎉) : 90 | 수분(g) : 0 | 단백질(g) : 1 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
시나몬롤식빵의 칼로리는 얼마야?,시나몬롤식빵의 영양성분은 108g당 | 에너지(㎉) : 415 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
미니 올리브 브레드의 칼로리는 얼마야?,미니 올리브 브레드의 영양성분은 100g당 | 에너지(㎉) : 240 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
블루베리파이의 칼로리는 얼마야?,블루베리파이의 영양성분은 95g당 | 에너지(㎉) : 390 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
후레쉬크림샌드빵의 칼로리는 얼마야?,후레쉬크림샌드빵의 영양성분은 125g당 | 에너지(㎉) : 455 | 수분(g) : 0 | 단백질(g) : 9 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
무설탕 멀티그레인 토스트의 칼로리는 얼마야?,무설탕 멀티그레인 토스트의 영양성분은 100g당 | 에너지(㎉) : 305 | 수분(g) : 0 | 단백질(g) : 11 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
크림치즈시나몬롤의 칼로리는 얼마야?,크림치즈시나몬롤의 영양성분은 110g당 | 에너지(㎉) : 430 | 수분(g) : 0 | 단백질(g) : 10 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
골든스윗토스트의 칼로리는 얼마야?,골든스윗토스트의 영양성분은 100g당 | 에너지(㎉) : 290 | 수분(g) : 0 | 단백질(g) : 8 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
꽃맛살고로케의 칼로리는 얼마야?,꽃맛살고로케의 영양성분은 110g당 | 에너지(㎉) : 400 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
꿀슈크림빵의 칼로리는 얼마야?,꿀슈크림빵의 영양성분은 84g당 | 에너지(㎉) : 215 | 수분(g) : 0 | 단백질(g) : 5 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
명품 잡채고로케의 칼로리는 얼마야?,명품 잡채고로케의 영양성분은 120g당 | 에너지(㎉) : 400 | 수분(g) : 0 | 단백질(g) : 7 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
몬스터 치즈번의 칼로리는 얼마야?,몬스터 치즈번의 영양성분은 100g당 | 에너지(㎉) : 350 | 수분(g) : 0 | 단백질(g) : 6 | 지방(g) : 0 | 총 식이섬유(g) : 0 | 칼슘(㎎) : 0 | 철(㎍) : 0 | 칼륨(㎎) : 0 | 나트륨(㎎) : 0,1
